CurrentLocalTime,FlightState,accel.getAccelX_mss(),gyro.getGyroX_rads(),errorX,cumErrorX,rateErrorX,lastErrorX,outputX,rotatedOutputX,ServoXwrite,ServoX,x,accel.getAccelY_mss(),gyro.getGyroY_rads(),errorY,cumErrorY,rateErrorY,lastErrorY,outputY,rotatedOutputY,ServoYwrite,ServoY,y,z,accel.getAccelZ_mss(),gyro.getGyroZ_rads(),pyro1_State,pyro2_State,pyro3_State,accel.getTemperature_C()
3.75,2,9.73,-0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.24,-0.23,-0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-2.04,-2.94,-0.47,-0.13,0,0,0,20.75
3.75,2,9.75,-0.17,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.24,-0.23,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-2.04,-2.94,-0.34,-0.01,0,0,0,20.75
3.75,2,9.76,-0.1,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.31,-0.23,-0.16,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.98,-2.92,-0.37,-0.13,0,0,0,20.75
3.75,2,9.77,-0.1,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.32,-0.24,-0.11,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.94,-2.91,-0.39,-0.16,0,0,0,20.75
3.75,2,9.76,-0.09,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.32,-0.22,-0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.94,-2.91,-0.28,-0.03,0,0,0,20.75
3.75,2,9.75,0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.32,-0.1,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.94,-2.91,-0.39,-0.2,0,0,0,20.75
3.75,2,9.76,-0.07,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.33,-0.06,-0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.96,-2.76,-0.24,-0.14,0,0,0,20.75
3.76,2,9.73,-0.14,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.36,-0.06,-0.1,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.94,-2.74,-0.25,-0.1,0,0,0,20.75
3.76,2,9.75,-0.16,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.38,0.19,0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.91,-2.72,-0.23,-0.06,0,0,0,20.75
3.76,2,9.8,-0.18,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.39,0.1,-0.07,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.89,-2.68,-0.31,-0.08,0,0,0,20.75
3.76,2,9.73,-0.08,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.38,0.07,-0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.9,-2.67,-0.14,-0.06,0,0,0,20.75
3.76,2,9.88,-0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.41,0.06,-0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.9,-2.65,-0.17,-0.09,0,0,0,20.75
3.76,2,9.87,-0.16,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.41,0.09,0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.91,-2.63,-0.01,-0.1,0,0,0,20.75
3.77,2,9.93,-0.11,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.42,0.08,-0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.92,-2.59,0.02,-0.04,0,0,0,20.75
3.77,2,9.93,-0.1,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.42,0.09,-0.11,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.92,-2.59,-0.09,-0.02,0,0,0,20.75
3.77,2,10.06,-0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.42,0.01,-0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.92,-2.59,-0.02,-0.14,0,0,0,20.75
3.77,2,10.03,0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.42,0.09,-0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.92,-2.59,-0.05,-0.17,0,0,0,20.75
3.77,2,10.08,-0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.42,0.06,-0.12,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.92,-2.59,-0.04,-0.06,0,0,0,20.75
3.77,2,10.02,0,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.45,-0.03,0.09,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.8,-2.69,-0.08,-0.08,0,0,0,20.75
3.77,2,10.05,-0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.42,0.01,0.1,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.78,-2.68,-0.04,0,0,0,0,20.75
3.78,2,10.11,-0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.42,0.08,0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.78,-2.68,-0.11,-0.05,0,0,0,20.75
3.78,2,10.1,-0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.38,0.03,0,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.73,-2.69,-0.2,-0.14,0,0,0,20.75
3.78,2,10.13,0.07,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.38,-0.11,0.17,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.7,-2.68,-0.25,-0.03,0,0,0,20.75
3.78,2,10.17,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.35,-0.03,0.06,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.66,-2.68,-0.24,-0.14,0,0,0,20.75
3.78,2,10.05,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.35,-0.1,0.17,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.66,-2.68,-0.23,-0.11,0,0,0,20.75
3.78,2,10.16,-0.08,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.34,-0.08,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.6,-2.69,-0.34,-0.05,0,0,0,20.75
3.79,2,10.01,0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.31,0.03,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.57,-2.72,-0.42,-0.31,0,0,0,20.75
3.79,2,10.05,-0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.31,0.04,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.57,-2.72,-0.37,-0.16,0,0,0,20.75
3.79,2,9.87,-0.05,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.31,0.11,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.57,-2.72,-0.35,-0.14,0,0,0,20.75
3.79,2,9.93,-0.16,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.31,0.03,0.12,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.57,-2.72,-0.41,-0.17,0,0,0,20.75
3.79,2,9.88,-0.13,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.25,0.06,0.14,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.52,-2.62,-0.29,-0.13,0,0,0,20.75
3.8,2,9.84,-0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.24,0.1,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.48,-2.6,-0.43,-0.12,0,0,0,20.75
3.8,2,9.82,-0.14,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.23,0.12,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.46,-2.59,-0.32,-0.11,0,0,0,20.75
3.8,2,9.91,-0.12,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.22,0.09,0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.44,-2.56,-0.27,-0.03,0,0,0,20.75
3.8,2,9.96,-0.07,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.21,0.09,-0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.44,-2.52,-0.34,-0.08,0,0,0,20.75
3.8,2,9.87,-0.14,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.21,0.19,-0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.44,-2.52,-0.23,0,0,0,0,20.75
3.8,2,9.81,-0.16,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.21,0.18,0.11,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.44,-2.52,-0.28,0.03,0,0,0,20.75
3.8,2,9.98,-0.12,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.21,0.18,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.44,-2.52,-0.29,-0.08,0,0,0,20.75
3.81,2,9.9,-0.16,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.21,0.22,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.44,-2.52,-0.21,0.01,0,0,0,20.75
3.81,2,9.88,-0.05,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.18,0.12,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.46,-2.41,-0.32,-0.02,0,0,0,20.75
3.81,2,9.99,-0.08,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.22,0.17,0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.46,-2.38,-0.24,-0.04,0,0,0,20.75
3.81,2,10.06,0,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.21,0.17,-0.14,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.44,-2.36,-0.17,-0.06,0,0,0,20.75
3.81,2,10.16,-0.12,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.23,0.19,-0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.42,-2.33,-0.26,-0.03,0,0,0,20.75
3.81,2,10.1,-0.1,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.22,0.13,-0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.44,-2.31,-0.19,-0.09,0,0,0,20.75
3.82,2,10.12,-0.15,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.22,0.23,-0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.44,-2.31,-0.24,-0.03,0,0,0,20.75
3.82,2,10.04,-0.13,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.21,0.17,-0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.45,-2.27,-0.21,-0.01,0,0,0,20.75
3.82,2,10.1,-0.17,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.21,0.18,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.45,-2.27,-0.25,-0.01,0,0,0,20.75
3.82,2,10.09,-0.19,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.24,0.21,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.38,-2.26,-0.15,0.02,0,0,0,20.75
3.82,2,10.03,-0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.27,0.14,-0.11,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.34,-2.26,-0.23,-0.23,0,0,0,20.75
3.82,2,9.99,-0.05,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.27,0.14,-0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.34,-2.26,-0.27,-0.09,0,0,0,20.75
3.83,2,10.07,0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.28,0.19,0.08,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.32,-2.22,-0.29,-0.22,0,0,0,20.75
3.83,2,9.98,0,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.3,0.2,0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.31,-2.18,-0.25,-0.13,0,0,0,20.75
3.83,2,9.89,0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.28,0.27,-0.11,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.29,-2.17,-0.27,-0.02,0,0,0,20.75
3.83,2,9.94,-0.07,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.28,0.16,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.27,-2.17,-0.31,-0.08,0,0,0,20.75
3.83,2,9.74,-0.1,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.28,0.27,0.1,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.27,-2.17,-0.25,-0.06,0,0,0,20.75
3.83,2,9.78,0,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.25,0.37,-0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.21,-2.17,-0.29,-0.1,0,0,0,20.75
3.84,2,9.65,-0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.22,0.34,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.19,-2.17,-0.29,-0.13,0,0,0,20.75
3.84,2,9.63,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.22,0.47,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.19,-2.17,-0.33,-0.14,0,0,0,20.75
3.84,2,9.65,-0.16,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.23,0.42,0.1,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.15,-2.15,-0.29,-0.03,0,0,0,20.75
3.84,2,9.57,-0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.22,0.46,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.14,-2.14,-0.19,-0.03,0,0,0,20.75
3.84,2,9.52,-0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.22,0.45,0.16,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.14,-2.14,-0.3,-0.05,0,0,0,20.75
3.84,2,9.63,0.07,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.22,0.52,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.14,-2.14,-0.2,-0.05,0,0,0,20.75
3.85,2,9.57,-0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.18,0.5,0.18,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.16,-2.12,-0.11,0.1,0,0,0,20.75
3.85,2,9.54,-0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.15,0.42,0.06,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.14,-2.13,-0.17,-0.13,0,0,0,20.75
3.85,2,9.61,-0.09,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.15,0.29,0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.14,-2.13,-0.1,-0.04,0,0,0,20.75
3.85,2,9.62,-0.1,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.14,0.24,0.1,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.1,-2.15,-0.11,-0.07,0,0,0,20.75
3.85,2,9.62,-0.12,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.12,0.27,0.07,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.11,-2.15,-0.2,0.04,0,0,0,20.75
3.85,2,9.64,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.12,0.3,0.12,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.11,-2.15,-0.14,-0.04,0,0,0,20.75
3.86,2,9.68,-0.09,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.05,0.22,0.14,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.07,-2.1,-0.12,-0.03,0,0,0,20.75
3.86,2,9.69,-0.13,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.02,0.22,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.06,-2.1,-0.13,0.09,0,0,0,20.75
3.86,2,9.78,0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,5.99,0.28,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.04,-2.09,-0.18,-0.04,0,0,0,20.75
3.86,2,9.73,-0.09,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,5.99,0.22,0.07,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.04,-2.09,-0.11,-0.02,0,0,0,20.75
3.86,2,9.76,-0.1,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,5.99,0.22,0,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.03,-2.1,-0.1,0.06,0,0,0,20.75
3.86,2,9.78,-0.07,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,5.99,0.34,0.06,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.05,-2.09,-0.08,0.02,0,0,0,20.75
3.86,2,9.83,-0.13,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,5.99,0.32,-0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.05,-2.09,-0.17,0.07,0,0,0,20.75
3.87,2,9.83,-0.14,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,5.99,0.16,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.08,-2.06,-0.13,0.13,0,0,0,20.75
3.87,2,9.79,-0.09,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,5.98,0.33,-0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.09,-2.04,-0.11,-0.01,0,0,0,20.75
3.87,2,9.76,0.05,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,5.98,0.25,-0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.09,-2.04,-0.14,0.02,0,0,0,20.75
3.87,2,9.82,-0.05,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.03,0.32,-0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.13,-2.07,-0.06,0.02,0,0,0,20.75
3.87,2,9.83,-0.05,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.03,0.32,0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.18,-2.06,-0.14,0.22,0,0,0,20.75
3.87,2,9.84,-0.1,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.03,0.17,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.18,-2.06,-0.16,0.17,0,0,0,20.75
3.88,2,9.84,-0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.02,0.17,-0.14,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.19,-2.06,-0.23,0.06,0,0,0,20.75
3.88,2,9.91,0.06,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.02,0.15,-0.11,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.22,-2.06,-0.14,0.1,0,0,0,20.75
3.88,2,9.98,-0.05,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.02,0.09,-0.08,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.22,-2.06,-0.25,0.08,0,0,0,20.75
3.88,2,10,0.13,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.02,0.06,-0.15,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.23,-2.05,-0.24,0.11,0,0,0,20.75
3.88,2,9.98,-0.1,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.03,0.11,-0.11,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.26,-2.05,-0.3,0.09,0,0,0,20.75
3.88,2,10.02,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.03,0.07,-0.1,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.26,-2.05,-0.26,0.07,0,0,0,20.75
3.89,2,9.97,0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.05,0.03,-0.08,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.28,-2.03,-0.34,0.11,0,0,0,20.75
3.89,2,9.85,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.05,0.08,-0.13,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.28,-2.03,-0.3,-0.01,0,0,0,20.75
3.89,2,9.88,-0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.05,0.02,-0.05,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.28,-2.03,-0.31,0.04,0,0,0,20.75
3.89,2,9.85,0.03,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.04,0.05,-0.02,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.29,-2,-0.24,0.06,0,0,0,20.75
3.89,2,9.79,0,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.04,0.01,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.3,-1.99,-0.35,0.09,0,0,0,20.75
3.89,2,9.77,-0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.04,0.04,-0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.3,-1.99,-0.3,0.06,0,0,0,20.75
3.89,2,9.76,0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.04,0.06,-0.12,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.33,-1.99,-0.38,0,0,0,0,20.75
3.9,2,9.72,-0.08,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.04,0.06,0.09,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.33,-1.99,-0.43,0.15,0,0,0,20.75
3.9,2,9.79,-0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.05,-0.04,-0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.37,-1.99,-0.49,0.01,0,0,0,20.75
3.9,2,9.72,0.09,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.04,-0.01,-0.13,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.37,-1.99,-0.42,0,0,0,0,20.75
3.9,2,9.68,-0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.03,0.06,-0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.38,-1.98,-0.42,0.02,0,0,0,20.75
3.9,2,9.65,0,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.03,0.01,0.03,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.38,-1.98,-0.33,0.03,0,0,0,20.75
3.9,2,9.75,0.04,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.02,0.01,0.07,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.39,-1.98,-0.28,-0.01,0,0,0,20.75
3.91,2,9.81,0.01,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.02,0.04,-0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.38,-1.98,-0.3,0.04,0,0,0,20.75
3.91,2,9.85,-0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.01,0.17,0.13,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.39,-1.96,-0.26,0.05,0,0,0,20.75
3.91,2,9.78,0.09,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.02,0.03,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.39,-1.97,-0.24,-0.05,0,0,0,20.75
3.91,2,9.84,0.05,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.02,0.06,0.14,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.39,-1.97,-0.23,0.13,0,0,0,20.75
3.91,2,9.87,0.08,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.02,0.1,0.16,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.39,-1.97,-0.19,0,0,0,0,20.75
3.91,2,9.86,-0.02,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.02,0.06,0.07,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.39,-1.97,-0.18,0.03,0,0,0,20.75
3.91,2,9.83,0.08,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,6.02,0.13,0.1,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.39,-1.97,-0.19,0.14,0,0,0,20.75
3.92,2,9.74,0.08,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,5.93,0.17,-0.01,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.47,-2.04,-0.23,0.03,0,0,0,20.75
3.92,2,9.77,0.12,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,5.93,0.03,0.09,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.48,-2.06,-0.31,0.05,0,0,0,20.75
3.92,2,9.8,0.12,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,5.93,0,0.04,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.5,-2.09,-0.5,-0.09,0,0,0,20.75
3.92,2,9.67,0.24,-2.04,-2.94,18.65,-2.04,7.29,9.42,85.29,94.71,5.92,0,0,29.61,10.33,50.72,29.61,54.97,54.64,62.68,117.32,-1.48,-2.1,-0.46,-0.06,0,0,0,20.75
